what,kind,bundleId,bundleVersion,description,time
error,log,,,"Exception occurred in listener of Java element change notification",1353008912467
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008913097
error,log,,,"Exception occurred in listener of Java element change notification",1353008913098
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008916008
error,log,,,"Exception occurred in listener of Java element change notification",1353008916008
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008917228
error,log,,,"Exception occurred in listener of Java element change notification",1353008917229
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008918116
error,log,,,"Exception occurred in listener of Java element change notification",1353008918116
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008919611
error,log,,,"Exception occurred in listener of Java element change notification",1353008919612
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008920832
error,log,,,"Exception occurred in listener of Java element change notification",1353008920833
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008921632
error,log,,,"Exception occurred in listener of Java element change notification",1353008921632
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008924580
error,log,,,"Exception occurred in listener of Java element change notification",1353008924580
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008925650
error,log,,,"Exception occurred in listener of Java element change notification",1353008925651
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008928372
error,log,,,"Exception occurred in listener of Java element change notification",1353008928372
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008929080
error,log,,,"Exception occurred in listener of Java element change notification",1353008929081
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008929740
error,log,,,"Exception occurred in listener of Java element change notification",1353008929741
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008931282
error,log,,,"Exception occurred in listener of Java element change notification",1353008931282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353008931286
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008932168
error,log,,,"Exception occurred in listener of Java element change notification",1353008932168
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1353008934891
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008936554
error,log,,,"Exception occurred in listener of Java element change notification",1353008936555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1353008936871
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008938188
error,log,,,"Exception occurred in listener of Java element change notification",1353008938189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1353008940006
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008940203
error,log,,,"Exception occurred in listener of Java element change notification",1353008940203
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008946189
error,log,,,"Exception occurred in listener of Java element change notification",1353008946189
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008947002
error,log,,,"Exception occurred in listener of Java element change notification",1353008947003
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008947943
error,log,,,"Exception occurred in listener of Java element change notification",1353008947943
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008948722
error,log,,,"Exception occurred in listener of Java element change notification",1353008948722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1353008950808
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008951246
error,log,,,"Exception occurred in listener of Java element change notification",1353008951246
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008952445
error,log,,,"Exception occurred in listener of Java element change notification",1353008952445
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008953600
error,log,,,"Exception occurred in listener of Java element change notification",1353008953600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353008953607
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008954262
error,log,,,"Exception occurred in listener of Java element change notification",1353008954262
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008958196
error,log,,,"Exception occurred in listener of Java element change notification",1353008958196
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008959275
error,log,,,"Exception occurred in listener of Java element change notification",1353008959275
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008959934
error,log,,,"Exception occurred in listener of Java element change notification",1353008959935
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008960789
error,log,,,"Exception occurred in listener of Java element change notification",1353008960789
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008962566
error,log,,,"Exception occurred in listener of Java element change notification",1353008962566
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008963668
error,log,,,"Exception occurred in listener of Java element change notification",1353008963670
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008964410
error,log,,,"Exception occurred in listener of Java element change notification",1353008964410
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008966308
error,log,,,"Exception occurred in listener of Java element change notification",1353008966308
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008981832
error,log,,,"Exception occurred in listener of Java element change notification",1353008981832
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008983299
error,log,,,"Exception occurred in listener of Java element change notification",1353008983299
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008983851
error,log,,,"Exception occurred in listener of Java element change notification",1353008983852
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008986866
error,log,,,"Exception occurred in listener of Java element change notification",1353008986866
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008988327
error,log,,,"Exception occurred in listener of Java element change notification",1353008988327
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008988881
error,log,,,"Exception occurred in listener of Java element change notification",1353008988881
error,log,,,"Internal Error",1353008993908
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008994170
error,log,,,"Exception occurred in listener of Java element change notification",1353008994171
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008995452
error,log,,,"Exception occurred in listener of Java element change notification",1353008995453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353008995465
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1353008996394
error,log,,,"Exception occurred in listener of Java element change notification",1353008996394
