what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1331377314821
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1331377314822
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1331377314854
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1331377314854
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1331377314855
os,sysinfo,,,"linux",1331377314858
arch,sysinfo,,,"x86",1331377314858
ws,sysinfo,,,"gtk",1331377314858
locale,sysinfo,,,"en_US",1331377314858
processors,sysinfo,,,"2",1331377314859
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1331377314859
java.runtime.version,sysinfo,,,"1.7.0_147-icedtea-b147",1331377314859
java.specification.name,sysinfo,,,"Java Platform API Specification",1331377314859
java.specification.vendor,sysinfo,,,"Oracle Corporation",1331377314859
java.specification.version,sysinfo,,,"1.7",1331377314859
java.vendor,sysinfo,,,"Oracle Corporation",1331377314859
java.version,sysinfo,,,"1.7.0_147-icedtea",1331377314859
java.vm.info,sysinfo,,,"mixed mode, sharing",1331377314859
java.vm.name,sysinfo,,,"OpenJDK Client VM",1331377314859
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1331377314859
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1331377314859
java.vm.specification.version,sysinfo,,,"1.7",1331377314859
java.vm.vendor,sysinfo,,,"Oracle Corporation",1331377314859
java.vm.version,sysinfo,,,"21.0-b17",1331377314859
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1331377314866
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1331377315118
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1331377315350
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1331377315729
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1331377315730
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1331377316567
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1331377316654
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1331377317509
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1331377317545
started,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1331377323029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377323683
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.Commit",1331377331886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377331908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377332303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377332925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377336590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377361835
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331377364134
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1331377367370
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1331377368645
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1331377369142
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1331377369256
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331377369296
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1331377369929
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1331377373917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377375479
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.Commit",1331377380153
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377380191
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.CheckoutCommand",1331377396057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377400413
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.Merge",1331377403507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377403550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377404057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331377406652
